tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year,wl,ll,rnd,_yr,Tournament,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL,pin_prob_w,pin_prob_l,b365_prob_w,max_prob_w,avg_prob_w,odds_consensus_w,pin_log_odds,b365_log_odds
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,1.0,F324,1.0,,Roger Federer,R,185.0,SUI,22.793,1.0,5540.0,V309,,LL,Kristof Vliegen,R,193.0,BEL,21.922,110.0,370.0,6-1 6-2 6-1,5,R128,76.0,4.0,1.0,54.0,33.0,29.0,15.0,11.0,0.0,0.0,0.0,5.0,74.0,46.0,24.0,11.0,11.0,7.0,14.0,2004,federer,vliegen,R1,2004,French Open,1.02,11.0,1.033,21.0,,,,,,,0.9531157808741433,0.046884219125856656,0.9151414309484193,,,,-3.0120552475859217,-2.378092645502191
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,63.0,M640,,,Olivier Mutis,R,175.0,FRA,26.305,125.0,321.0,G569,,,Robby Ginepri,R,183.0,USA,21.629,39.0,860.0,6-4 6-4 6-0,5,R128,108.0,4.0,3.0,105.0,56.0,36.0,26.0,13.0,10.0,13.0,4.0,4.0,84.0,47.0,25.0,14.0,13.0,3.0,11.0,2004,mutis,ginepri,R1,2004,French Open,2.2,1.615,2.1,1.769,,,,,,,0.45722408891186345,0.5427759110881364,0.4233289646133682,,,,0.17152292955172918,0.30912240368965044
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,14.0,K310,,,Stefan Koubek,L,175.0,AUT,27.389,96.0,407.0,S677,,,David Sanchez,R,183.0,ESP,26.094,55.0,691.0,6-3 7-5 3-6 6-7(0) 6-0,5,R128,188.0,5.0,7.0,146.0,95.0,58.0,25.0,24.0,6.0,13.0,2.0,3.0,160.0,102.0,65.0,20.0,24.0,5.0,16.0,2004,koubek,sanchez,R1,2004,French Open,3.75,1.25,4.55,1.235,,,,,,,0.21348314606741572,0.7865168539325843,0.25,,,,1.3040562628829184,1.0986122886681098
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,30.0,R336,,,Christophe Rochus,R,170.0,BEL,25.44,112.0,362.0,L480,,LL,Marc Lopez,R,175.0,ESP,21.815,111.0,366.0,6-4 6-1 6-1,5,R128,102.0,2.0,1.0,66.0,50.0,37.0,7.0,12.0,1.0,3.0,0.0,1.0,79.0,48.0,20.0,15.0,12.0,5.0,13.0,2004,rochus,lopez,R1,2004,French Open,1.833,1.833,2.05,1.8,,,,,,,0.4675324675324676,0.5324675324675325,0.5,,,,0.13005312824819776,0.0
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,10.0,S843,,Q,Potito Starace,R,188.0,ITA,22.861,202.0,191.0,T315,,,Dmitry Tursunov,R,185.0,RUS,21.448,69.0,560.0,6-2 6-3 6-4,5,R128,102.0,2.0,1.0,75.0,54.0,38.0,14.0,13.0,4.0,6.0,4.0,8.0,83.0,48.0,31.0,11.0,14.0,2.0,9.0,2004,starace,tursunov,R1,2004,French Open,1.57,2.25,1.621,2.41,,,,,,,0.5978665343587201,0.4021334656412801,0.5890052356020942,,,,-0.39658350474902465,-0.359854596856112
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,32.0,M680,,,Xavier Malisse,R,185.0,BEL,23.847,54.0,705.0,S636,7.0,,Rainer Schuettler,R,180.0,GER,28.079,7.0,2370.0,6-4 7-5 6-4,5,R128,146.0,2.0,0.0,106.0,58.0,39.0,28.0,16.0,5.0,8.0,0.0,2.0,112.0,80.0,49.0,14.0,16.0,11.0,17.0,2004,malisse,schuettler,R1,2004,French Open,2.75,1.4,2.95,1.444,,,,,,,0.32862994993172506,0.671370050068275,0.3373493975903614,,,,0.714388129881094,0.675128675057267
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,31.0,E155,,Q,Daniel Elsner,R,183.0,GER,25.385,161.0,245.0,P467,,Q,Alexander Peya,R,183.0,AUT,23.907,128.0,315.0,6-1 7-6(4) 6-2,5,R128,94.0,5.0,3.0,89.0,61.0,45.0,19.0,14.0,7.0,7.0,3.0,4.0,74.0,40.0,26.0,18.0,13.0,2.0,6.0,2004,elsner,peya,R1,2004,French Open,2.1,1.667,1.909,1.909,,,,,,,0.5,0.5,0.44252720998141765,,,,0.0,0.23091174096072042
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,61.0,S424,,,Fabrice Santoro,R,178.0,FRA,31.455,58.0,662.0,C487,32.0,,Arnaud Clement,R,173.0,FRA,26.434,33.0,1005.0,6-4 6-3 6-7(5) 3-6 16-14,5,R128,393.0,22.0,2.0,229.0,108.0,77.0,60.0,36.0,13.0,22.0,10.0,9.0,234.0,121.0,84.0,52.0,34.0,17.0,27.0,2004,santoro,clement,R1,2004,French Open,2.2,1.615,2.13,1.752,,,,,,,0.45131375579598143,0.5486862442040186,0.4233289646133682,,,,0.19536398720713394,0.30912240368965044
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,60.0,C514,22.0,,Juan Ignacio Chela,R,191.0,ARG,24.734,23.0,1145.0,L336,,,Harel Levy,R,185.0,ISR,25.802,124.0,322.0,6-3 6-1 6-4,5,R128,97.0,0.0,2.0,72.0,49.0,37.0,13.0,13.0,0.0,2.0,4.0,1.0,85.0,45.0,28.0,11.0,13.0,6.0,13.0,2004,chela,levy,R1,2004,French Open,1.063,8.0,1.065,12.5,,,,,,,0.921489126428308,0.07851087357169186,0.8827099194527198,,,,-2.462753845146867,-2.0183464423200252
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,59.0,V306,,,Fernando Verdasco,L,188.0,ESP,20.523,53.0,735.0,R237,,,Greg Rusedski,L,193.0,GBR,30.713,103.0,389.0,7-6(7) 6-0 6-0,5,R128,86.0,3.0,2.0,72.0,52.0,38.0,15.0,12.0,1.0,2.0,0.0,3.0,70.0,43.0,21.0,12.0,12.0,3.0,10.0,2004,verdasco,rusedski,R1,2004,French Open,1.071,7.5,1.063,13.25,,,,,,,0.9257318521623699,0.07426814783763012,0.8750437521876094,,,,-2.5229024530724202,-1.9463102290766532
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,58.0,C344,,,Alex Corretja,R,180.0,ESP,30.119,97.0,406.0,G352,,,Jan-Michael Gambill,R,191.0,USA,26.973,86.0,475.0,6-1 4-6 6-3 6-2,5,R128,158.0,7.0,6.0,104.0,56.0,37.0,31.0,17.0,8.0,11.0,9.0,3.0,126.0,65.0,43.0,22.0,17.0,9.0,17.0,2004,corretja,gambill,R1,2004,French Open,1.25,3.75,1.267,4.2,,,,,,,0.7682458386683739,0.2317541613316261,0.75,,,,-1.1984326239503207,-1.0986122886681098
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,57.0,S675,13.0,,Paradorn Srichaphan,R,185.0,THA,24.945,13.0,1505.0,BA47,,,Tomas Berdych,R,196.0,CZE,18.683,78.0,503.0,6-3 6-4 3-6 6-1,5,R128,135.0,4.0,4.0,123.0,76.0,51.0,28.0,18.0,9.0,12.0,4.0,6.0,102.0,54.0,39.0,21.0,17.0,1.0,7.0,2004,srichaphan,berdych,R1,2004,French Open,2.0,1.727,2.25,1.69,,,,,,,0.4289340101522842,0.5710659898477157,0.4633753689294338,,,,0.28620168728134676,0.14676138139540376
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,55.0,B484,,,Lars Burgsmuller,R,183.0,GER,28.465,91.0,454.0,M873,,WC,Nicolas Mahut,R,191.0,FRA,22.338,107.0,379.0,7-5 6-3 3-6 6-1,5,R128,163.0,2.0,4.0,126.0,69.0,42.0,34.0,19.0,6.0,10.0,3.0,9.0,114.0,69.0,38.0,23.0,18.0,5.0,12.0,2004,burgsmuller,mahut,R1,2004,French Open,1.667,2.1,1.617,2.42,,,,,,,0.5994550408719346,0.40054495912806537,0.5574727900185825,,,,-0.40319495957362517,-0.23091174096072045
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,54.0,B518,,,Galo Blanco,R,170.0,ESP,27.625,95.0,409.0,P305,,,Albert Portas,R,188.0,ESP,30.522,113.0,361.0,7-5 7-5 3-6 6-4,5,R128,188.0,7.0,6.0,150.0,83.0,54.0,32.0,22.0,10.0,17.0,3.0,6.0,136.0,84.0,51.0,24.0,21.0,4.0,12.0,2004,blanco,portas,R1,2004,French Open,2.2,1.615,2.59,1.559,,,,,,,0.3757531935406122,0.6242468064593878,0.4233289646133682,,,,0.507613285635807,0.30912240368965044
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,53.0,H390,,,Luis Horna,R,180.0,PER,23.691,41.0,831.0,P338,18.0,,Mark Philippoussis,R,196.0,AUS,27.543,18.0,1350.0,6-1 7-6(9) 6-3,5,R128,138.0,1.0,1.0,108.0,73.0,47.0,20.0,15.0,4.0,7.0,7.0,12.0,111.0,55.0,35.0,20.0,13.0,6.0,12.0,2004,horna,philippoussis,R1,2004,French Open,1.533,2.375,1.465,2.87,,,,,,,0.6620530565167243,0.33794694348327564,0.607727737973388,,,,-0.672456787302499,-0.4377708375969275
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,50.0,L428,,WC,Michael Llodra,L,191.0,FRA,24.016,94.0,422.0,P395,,,Alexander Popp,R,198.0,GER,27.551,84.0,482.0,4-6 6-3 6-4 6-2,5,R128,131.0,6.0,2.0,111.0,77.0,63.0,16.0,19.0,4.0,5.0,5.0,15.0,118.0,78.0,56.0,13.0,18.0,6.0,10.0,2004,llodra,popp,R1,2004,French Open,1.4,2.75,1.417,3.05,,,,,,,0.6827848668009849,0.31721513319901506,0.6626506024096386,,,,-0.7665996299107768,-0.6751286750572671
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,48.0,C524,3.0,,Guillermo Coria,R,175.0,ARG,22.36,3.0,3490.0,D402,,,Nikolay Davydenko,R,178.0,RUS,22.976,57.0,675.0,6-4 6-2 6-0,5,R128,122.0,2.0,1.0,65.0,45.0,32.0,16.0,12.0,3.0,4.0,0.0,4.0,96.0,54.0,29.0,18.0,12.0,12.0,19.0,2004,coria,davydenko,R1,2004,Open 13,1.333,3.0,1.448,2.98,,,,,,,0.6729900632339656,0.3270099367660343,0.6923609508423725,,,,-0.7217400065537886,-0.8111802474715382
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,56.0,H336,9.0,,Tim Henman,R,185.0,GBR,29.714,9.0,2170.0,S681,,,Cyril Saulnier,R,183.0,FRA,28.772,79.0,501.0,4-6 4-6 7-6(2) 6-4 6-3,5,R128,228.0,7.0,4.0,152.0,89.0,65.0,31.0,25.0,4.0,9.0,6.0,11.0,172.0,90.0,60.0,43.0,26.0,13.0,19.0,2004,henman,saulnier,R1,2004,French Open,1.143,5.0,1.16,5.75,,,,,,,0.8321273516642547,0.16787264833574528,0.8139345596614033,,,,-1.600779849690986,-1.4757815276214268
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,46.0,A385,,,Mario Ancic,R,196.0,CRO,20.151,73.0,526.0,S545,,,Sargis Sargsian,R,180.0,ARM,30.973,45.0,775.0,7-6(4) 4-6 6-4 6-4,5,R128,220.0,20.0,7.0,178.0,101.0,72.0,30.0,21.0,15.0,22.0,0.0,4.0,128.0,79.0,51.0,21.0,21.0,4.0,12.0,2004,ancic,sargsian,R1,2004,French Open,1.833,1.833,1.806,2.04,,,,,,,0.5304212168486739,0.469578783151326,0.5,,,,-0.12183535286133139,0.0
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,35.0,S693,,,Raemon Sluiter,R,185.0,NED,26.114,82.0,487.0,M708,,Q,Ricardo Mello,L,175.0,BRA,23.422,149.0,270.0,7-5 6-1 3-6 6-1,5,R128,132.0,14.0,3.0,95.0,52.0,45.0,21.0,18.0,0.0,3.0,6.0,8.0,108.0,66.0,44.0,15.0,17.0,6.0,13.0,2004,sluiter,mello,R1,2004,French Open,2.0,1.727,2.18,1.725,,,,,,,0.44174135723431496,0.558258642765685,0.4633753689294338,,,,0.23409782631767465,0.14676138139540376
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,36.0,H377,31.0,,Dominik Hrbaty,R,180.0,SVK,26.385,24.0,1122.0,U032,,,Bohdan Ulihrach,R,188.0,CZE,29.248,117.0,346.0,6-1 3-1 RET,5,R128,44.0,3.0,4.0,39.0,24.0,19.0,9.0,6.0,1.0,1.0,0.0,6.0,36.0,13.0,6.0,11.0,5.0,1.0,4.0,2004,hrbaty,ulihrach,R1,2004,French Open,1.222,4.0,1.174,5.25,,,,,,,0.8172478206724783,0.18275217932752177,0.7659900421294522,,,,-1.4978113551976278,-1.185805500370487
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,38.0,G476,,Q,Guillermo Garcia-Lopez,R,185.0,ESP,20.972,183.0,213.0,R583,,WC,Todd Reid,R,180.0,AUS,19.973,127.0,317.0,4-6 6-1 6-2 6-2,5,R128,127.0,3.0,3.0,105.0,72.0,55.0,17.0,17.0,4.0,5.0,1.0,2.0,101.0,72.0,43.0,12.0,16.0,7.0,13.0,2004,garcialopez,reid,R1,2004,French Open,1.364,3.0,1.294,3.9,,,,,,,0.7508663842895648,0.24913361571043516,0.687442713107241,,,,-1.1032383570568918,-0.7881907292468392
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,39.0,V211,,Q,Vladimir Voltchkov,R,180.0,BLR,26.13,171.0,231.0,S694,,,Radek Stepanek,R,185.0,CZE,25.489,61.0,620.0,6-3 2-6 3-6 6-3 11-9,5,R128,243.0,9.0,7.0,201.0,126.0,84.0,32.0,28.0,15.0,23.0,13.0,9.0,159.0,90.0,64.0,35.0,27.0,5.0,13.0,2004,voltchkov,stepanek,R1,2004,French Open,3.0,1.364,3.25,1.377,,,,,,,0.2976010373892371,0.7023989626107628,0.3125572868927589,,,,0.8587477765951284,0.7881907292468393
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,37.0,R419,17.0,,Tommy Robredo,R,180.0,ESP,22.064,17.0,1355.0,M590,,,Alberto Martin,R,175.0,ESP,25.76,60.0,637.0,6-3 6-3 6-2,5,R128,118.0,7.0,1.0,67.0,38.0,29.0,18.0,13.0,2.0,4.0,0.0,8.0,109.0,72.0,40.0,13.0,13.0,15.0,22.0,2004,robredo,martin,R1,2004,French Open,1.333,3.25,1.351,3.4,,,,,,,0.7156388128814986,0.28436118711850134,0.7091424830896792,,,,-0.922930372644054,-0.8912229551450745
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,41.0,MB02,,Q,Florian Mayer,R,191.0,GER,20.635,75.0,512.0,G415,16.0,,Fernando Gonzalez,R,183.0,CHI,23.819,16.0,1380.0,6-7(6) 6-1 6-0 7-6(5),5,R128,145.0,3.0,5.0,143.0,82.0,60.0,38.0,19.0,9.0,10.0,5.0,8.0,120.0,76.0,51.0,20.0,18.0,3.0,9.0,2004,mayer,gonzalez,R1,2004,French Open,4.333,1.2,5.15,1.194,,,,,,,0.18820933165195458,0.8117906683480454,0.21688053497198623,,,,1.4616876997052344,1.283938585963818
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,42.0,E140,,,Nicolas Escude,R,185.0,FRA,28.14,76.0,506.0,A202,,,Wayne Arthurs,L,185.0,AUS,33.185,89.0,465.0,7-6(7) 6-2 6-2,5,R128,115.0,12.0,6.0,86.0,43.0,35.0,30.0,14.0,2.0,2.0,7.0,11.0,86.0,36.0,30.0,23.0,14.0,4.0,8.0,2004,escude,arthurs,R1,2004,French Open,1.727,2.0,1.662,2.31,,,,,,,0.581570996978852,0.418429003021148,0.5366246310705661,,,,-0.32922582810044587,-0.1467613813954037
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,44.0,P280,21.0,,Andrei Pavel,R,183.0,ROU,30.322,22.0,1229.0,H472,,,Oscar Hernandez,R,180.0,ESP,26.122,81.0,488.0,6-2 RET,5,R128,33.0,1.0,1.0,24.0,15.0,10.0,4.0,4.0,2.0,4.0,0.0,1.0,26.0,19.0,4.0,4.0,4.0,5.0,9.0,2004,pavel,hernandez,R1,2004,French Open,1.143,5.0,1.157,5.85,,,,,,,0.8348794063079776,0.16512059369202226,0.8139345596614033,,,,-1.6206112130322254,-1.4757815276214268
2004-520,Roland Garros,Clay,128.0,G,O,2004-05-24,45.0,Z073,30.0,,Mariano Zabaleta,R,183.0,ARG,26.234,32.0,1030.0,R612,,WC,Stephane Robert,R,185.0,FRA,24.019,170.0,233.0,7-6(4) 6-3 6-2,5,R128,117.0,8.0,5.0,99.0,54.0,40.0,26.0,15.0,6.0,8.0,3.0,2.0,88.0,55.0,37.0,15.0,14.0,3.0,8.0,2004,zabaleta,robert,R1,2004,French Open,1.111,6.0,1.182,5.25,,,,,,,0.8162313432835822,0.1837686567164179,0.8437631837997468,,,,-1.4910201576196258,-1.686498958570562
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,55.0,R485,1.0,,Andy Roddick,R,188.0,USA,21.771,2.0,4695.0,G379,5.0,,Sebastien Grosjean,R,175.0,FRA,26.026,13.0,1665.0,7-6(4) 6-4,3,F,83.0,11.0,3.0,63.0,33.0,29.0,17.0,11.0,2.0,3.0,4.0,2.0,71.0,44.0,34.0,13.0,11.0,3.0,5.0,2004,roddick,grosjean,F,2004,Stella Artois,1.2,4.33,1.247,4.4,,,,,,,0.7791747830706569,0.22082521692934304,0.783001808318264,,,,-1.260863874226316,-1.2832459852204439
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,49.0,R485,1.0,,Andy Roddick,R,188.0,USA,21.771,2.0,4695.0,S675,7.0,,Paradorn Srichaphan,R,185.0,THA,24.983,14.0,1535.0,6-3 6-3,3,QF,66.0,6.0,1.0,48.0,26.0,23.0,11.0,9.0,0.0,1.0,6.0,2.0,72.0,41.0,21.0,15.0,9.0,5.0,9.0,2004,roddick,srichaphan,QF,2004,Stella Artois,1.286,3.5,1.308,3.75,,,,,,,0.741399762752076,0.2586002372479241,0.7312996239030507,,,,-1.0532565869473125,-1.0012263426799404
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,53.0,R485,1.0,,Andy Roddick,R,188.0,USA,21.771,2.0,4695.0,H432,6.0,,Lleyton Hewitt,R,178.0,AUS,23.283,11.0,1700.0,7-6(7) 6-3,3,SF,75.0,15.0,1.0,67.0,40.0,30.0,17.0,10.0,0.0,1.0,8.0,2.0,71.0,42.0,33.0,13.0,11.0,2.0,5.0,2004,roddick,hewitt,SF,2004,Stella Artois,1.533,2.375,1.476,2.82,,,,,,,0.6564245810055866,0.3435754189944134,0.607727737973388,,,,-0.6474011587717415,-0.4377708375969275
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,52.0,G379,5.0,,Sebastien Grosjean,R,175.0,FRA,26.026,13.0,1665.0,S694,15.0,,Radek Stepanek,R,185.0,CZE,25.528,63.0,590.0,6-3 6-3,3,QF,79.0,2.0,0.0,56.0,35.0,22.0,15.0,9.0,3.0,4.0,1.0,6.0,67.0,44.0,28.0,6.0,9.0,4.0,8.0,2004,grosjean,stepanek,QF,2004,Stella Artois,1.286,3.5,1.303,3.8,,,,,,,0.7446600039192631,0.25533999608073676,0.7312996239030507,,,,-1.070331768589632,-1.0012263426799404
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,51.0,L311,,Q,Hyung-Taik Lee,R,180.0,KOR,28.427,99.0,408.0,B804,,,Karol Beck,R,180.0,SVK,22.179,79.0,517.0,6-3 6-4,3,QF,57.0,2.0,1.0,52.0,35.0,27.0,8.0,10.0,0.0,2.0,3.0,3.0,54.0,36.0,25.0,2.0,9.0,1.0,5.0,2004,lee,beck,QF,2004,Stella Artois,2.25,1.571,2.47,1.599,,,,,,,0.3929712460063897,0.6070287539936102,0.41114891389688557,,,,0.43483971678806876,0.35921785694284475
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,50.0,H432,6.0,,Lleyton Hewitt,R,178.0,AUS,23.283,11.0,1700.0,A511,,,Igor Andreev,R,185.0,RUS,20.901,60.0,639.0,6-3 7-5,3,QF,79.0,9.0,5.0,70.0,41.0,34.0,11.0,10.0,8.0,9.0,2.0,0.0,70.0,39.0,23.0,15.0,11.0,4.0,8.0,2004,hewitt,andreev,QF,2004,Stella Artois,1.333,3.25,1.339,3.55,,,,,,,0.726119860912252,0.27388013908774805,0.7091424830896792,,,,-0.9750245367782889,-0.8912229551450745
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,48.0,S694,15.0,,Radek Stepanek,R,185.0,CZE,25.528,63.0,590.0,L575,,,Yen-Hsun Lu,R,180.0,TPE,20.816,102.0,398.0,6-2 6-4,3,R16,81.0,4.0,5.0,58.0,38.0,30.0,11.0,9.0,4.0,4.0,2.0,7.0,65.0,38.0,24.0,13.0,9.0,5.0,8.0,2004,stepanek,lu,R3,2004,Stella Artois,1.4,2.75,1.5,2.75,,,,,,,0.6470588235294118,0.35294117647058826,0.6626506024096386,,,,-0.6061358035703156,-0.6751286750572671
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,46.0,B804,,,Karol Beck,R,180.0,SVK,22.179,79.0,517.0,K336,14.0,,Ivo Karlovic,R,211.0,CRO,25.273,62.0,621.0,6-7(4) 7-6(3) 6-3,3,R16,125.0,13.0,3.0,107.0,64.0,54.0,26.0,17.0,2.0,2.0,16.0,5.0,99.0,64.0,54.0,17.0,16.0,0.0,1.0,2004,beck,karlovic,R3,2004,Stella Artois,1.833,1.833,2.07,1.787,,,,,,,0.463313456053928,0.5366865439460721,0.5,,,,0.1470103710999866,0.0
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,54.0,G379,5.0,,Sebastien Grosjean,R,175.0,FRA,26.026,13.0,1665.0,L311,,Q,Hyung-Taik Lee,R,180.0,KOR,28.427,99.0,408.0,6-7(4) 7-6(3) 6-2,3,SF,138.0,10.0,0.0,118.0,71.0,50.0,25.0,16.0,7.0,10.0,2.0,3.0,107.0,67.0,42.0,20.0,16.0,4.0,9.0,2004,grosjean,lee,SF,2004,Stella Artois,1.222,4.0,1.278,4.05,,,,,,,0.7601351351351351,0.23986486486486489,0.7659900421294522,,,,-1.1534205251631047,-1.185805500370487
2004-500,Halle,Grass,32.0,250,O,2004-06-07,26.0,N254,3.0,,Jiri Novak,R,191.0,CZE,29.213,19.0,1310.0,H355,,WC,Tommy Haas,R,188.0,GER,26.179,112.0,360.0,6-4 7-6(1),3,QF,96.0,4.0,1.0,85.0,58.0,40.0,17.0,11.0,3.0,3.0,6.0,5.0,80.0,48.0,37.0,12.0,11.0,3.0,4.0,2004,novak,haas,QF,2004,Gerry Weber Open,2.0,1.727,2.03,1.813,,,,,,,0.4717668488160292,0.5282331511839709,0.4633753689294338,,,,0.11305286128098195,0.14676138139540376
2004-311,Queen's Club,Grass,56.0,250,O,2004-06-07,45.0,L311,,Q,Hyung-Taik Lee,R,180.0,KOR,28.427,99.0,408.0,S572,8.0,,Sjeng Schalken,R,193.0,NED,27.745,16.0,1340.0,7-6(3) 6-7(6) 6-3,3,R16,142.0,7.0,2.0,115.0,82.0,59.0,18.0,17.0,5.0,7.0,2.0,2.0,101.0,75.0,52.0,12.0,16.0,1.0,4.0,2004,lee,schalken,R3,2004,Stella Artois,2.375,1.533,2.44,1.61,,,,,,,0.39753086419753086,0.6024691358024691,0.3922722620266121,,,,0.41576386030873885,0.43777083759692753
2004-500,Halle,Grass,32.0,250,O,2004-06-07,31.0,F324,1.0,,Roger Federer,R,185.0,SUI,22.831,1.0,5610.0,F339,6.0,,Mardy Fish,R,188.0,USA,22.494,23.0,1230.0,6-0 6-3,3,F,57.0,3.0,0.0,42.0,31.0,25.0,8.0,8.0,0.0,0.0,3.0,2.0,60.0,33.0,18.0,11.0,7.0,3.0,7.0,2004,federer,fish,F,2004,Gerry Weber Open,1.12,5.5,1.148,6.1,,,,,,,0.8416114790286975,0.15838852097130243,0.8308157099697885,,,,-1.670267473281891,-1.591419406931422
2004-500,Halle,Grass,32.0,250,O,2004-06-07,30.0,F339,6.0,,Mardy Fish,R,188.0,USA,22.494,23.0,1230.0,S636,2.0,,Rainer Schuettler,R,180.0,GER,28.118,8.0,2225.0,6-4 4-6 7-6(4),3,SF,125.0,14.0,1.0,104.0,55.0,40.0,31.0,16.0,3.0,5.0,4.0,3.0,90.0,58.0,46.0,17.0,16.0,0.0,2.0,2004,fish,schuettler,SF,2004,Gerry Weber Open,1.833,1.833,1.82,2.02,,,,,,,0.5260416666666667,0.4739583333333334,0.5,,,,-0.10426101032440939,0.0
2004-500,Halle,Grass,32.0,250,O,2004-06-07,29.0,F324,1.0,,Roger Federer,R,185.0,SUI,22.831,1.0,5610.0,N254,3.0,,Jiri Novak,R,191.0,CZE,29.213,19.0,1310.0,6-3 6-4,3,SF,53.0,4.0,2.0,50.0,31.0,25.0,15.0,10.0,0.0,0.0,1.0,0.0,49.0,32.0,23.0,9.0,9.0,4.0,6.0,2004,federer,novak,SF,2004,Gerry Weber Open,1.143,5.0,1.156,5.9,,,,,,,0.8361678004535148,0.16383219954648526,0.8139345596614033,,,,-1.6299865806614882,-1.4757815276214268
2004-500,Halle,Grass,32.0,250,O,2004-06-07,28.0,S636,2.0,,Rainer Schuettler,R,180.0,GER,28.118,8.0,2225.0,K316,,,Nicolas Kiefer,R,183.0,GER,26.924,31.0,1005.0,6-3 7-6(2),3,QF,76.0,7.0,3.0,59.0,34.0,29.0,18.0,11.0,0.0,0.0,6.0,1.0,57.0,44.0,35.0,6.0,10.0,1.0,2.0,2004,schuettler,kiefer,QF,2004,Gerry Weber Open,2.1,1.667,2.12,1.758,,,,,,,0.4533264569365652,0.5466735430634347,0.44252720998141765,,,,0.18723928942093593,0.23091174096072042
2004-500,Halle,Grass,32.0,250,O,2004-06-07,27.0,F339,6.0,,Mardy Fish,R,188.0,USA,22.494,23.0,1230.0,V306,,,Fernando Verdasco,L,188.0,ESP,20.561,50.0,749.0,6-2 6-2,3,QF,52.0,10.0,1.0,39.0,23.0,22.0,10.0,8.0,0.0,0.0,2.0,5.0,46.0,22.0,15.0,9.0,8.0,3.0,7.0,2004,fish,verdasco,QF,2004,Gerry Weber Open,1.5,2.5,1.633,2.38,,,,,,,0.5930725143284327,0.40692748567156745,0.625,,,,-0.3766816736950553,-0.5108256237659907
2004-500,Halle,Grass,32.0,250,O,2004-06-07,25.0,F324,1.0,,Roger Federer,R,185.0,SUI,22.831,1.0,5610.0,C487,,,Arnaud Clement,R,173.0,FRA,26.472,37.0,860.0,6-3 7-5,3,QF,72.0,5.0,4.0,56.0,39.0,34.0,10.0,11.0,0.0,0.0,1.0,0.0,62.0,41.0,26.0,12.0,10.0,2.0,4.0,2004,federer,clement,QF,2004,Gerry Weber Open,1.1,6.5,1.118,7.5,,,,,,,0.8702715247157113,0.1297284752842887,0.8552631578947368,,,,-1.9033616458093572,-1.7764919970972666
